Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:04:42,BITTREX,BTC-LRC,0.0000136,0.62601864,43568.13324475,0,0.00001359,0.00001383,0
2021-02-19T17:04:42,BITTREX,USDT-TRX,0.06046213,2047789.28216494,34408769.6501252,0,0.06046213,0.06049417,0
2021-02-19T17:04:42,BITTREX,ETH-STMX,0.00000543,7.63052676,1365532.88582832,0,0.00000552,0.0000056,0
2021-02-19T17:04:42,BITTREX,USD-BTC,54200,30955315.6838641,590.86942977,0,54181.265,54200,0
2021-02-19T17:04:42,BITTREX,USD-ETH,1943.105,14225643.0023252,7378.65849261,0,1944.268,1945.831,0
2021-02-19T17:04:42,BITTREX,USDT-DGB,0.07282589,492628.78612032,6564200.58249887,0,0.07189204,0.07282587,0
2021-02-19T17:04:42,BITTREX,BTC-RVN,0.00000238,121.34294335,56073835.9252172,0,0.00000238,0.0000024,0
2021-02-19T17:04:42,BITTREX,USD-XRP,0.55481,1354839.2723918,2478525.04084191,0,0.55428,0.55564,0
2021-02-19T17:04:42,BITTREX,USD-ETC,15.29013,168664.16391718,11143.46806207,0,15.12754,15.31583,0
2021-02-19T17:04:42,BITTREX,USD-ADA,0.92553,5126137.14991941,5601185.51202781,0,0.92434,0.92539,0
2021-02-19T17:04:42,BITTREX,USDT-DOGE,0.05464223,3481137.94398869,60408744.0704784,0,0.05484633,0.05487012,0
2021-02-19T17:04:42,BITTREX,USD-LTC,231.652,2535056.6071186,11099.53240077,0,231.53,232.112,0
2021-02-19T17:04:42,BITTREX,USD-BCH,707.936,1190723.60147399,1685.87123031,0,708.782,710.116,0
2021-02-19T17:04:42,BITTREX,USDT-ZRX,1.52496,98234.5307828,62835.18116493,0,1.52600627,1.53002946,0
2021-02-19T17:04:42,BITTREX,USDT-BAT,0.6212333,234371.42422553,375445.45255981,0,0.62077414,0.62220244,0
2021-02-19T17:04:42,BITTREX,USDT-RVN,0.1293224,1357702.36057876,12054596.1366208,0,0.1293224,0.13001059,0
