Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:04:53,BITFINEX,tOMGUSD,6.5085,562750.21740321,0,91880.98612724,6.4945,6.5034,115918.07955444
2021-02-19T17:04:53,BITFINEX,tIOTBTC,0.00002736,2476242.565723,0,21145.85912785,0.00002736,0.00002745,546560.44652606
2021-02-19T17:04:53,BITFINEX,tETCUSD,15.175,92520.02834867,0,46779.03484115,15.175,15.217,60726.29858296
2021-02-19T17:04:53,BITFINEX,tXRPUSD,0.55412,54784878.5170406,0,314192.18159915,0.55483,0.55498,337870.49024199
2021-02-19T17:04:53,BITFINEX,tETHBTC,0.035913,37511.2018712,0,177.9896116,0.035891,0.035902,287.43944315
2021-02-19T17:04:53,BITFINEX,tXMRUSD,268.19,18784.41030885,0,2835.29825949,268.2,268.53,4425.78953718
2021-02-19T17:04:53,BITFINEX,tZECUSD,175.27,27005.66031097,0,3404.35334771,175.27,175.34,5236.77597658
2021-02-19T17:04:53,BITFINEX,tLTCBTC,0.0042781,8558.41460873,0,1578.24601045,0.0042712,0.0042807,1836.32904729
2021-02-19T17:04:53,BITFINEX,tDSHBTC,0.0057695,10421.8160389,0,2124.92464246,0.0057623,0.0057752,2071.15658599
2021-02-19T17:04:53,BITFINEX,tEOSUSD,5.1025,5852527.90660294,0,41842.63832056,5.0965,5.1014,45927.62077547
2021-02-19T17:04:53,BITFINEX,tOMGBTC,0.00011933,48918.07079074,0,707.00997143,0.00011985,0.0001201,138.53015582
2021-02-19T17:04:53,BITFINEX,tETPETH,0.00011083,1276.82094052,0,7215.28288775,0.00011099,0.00014289,26922.49956832
2021-02-19T17:04:54,BITFINEX,tQTMUSD,7.2211,11158.59979275,0,2282.37821565,7.1755,7.2031,2742.36573424
2021-02-19T17:04:54,BITFINEX,tETHUSD,1944.4,119507.05691255,0,807.69854656,1944.3,1944.4,266.55301282
2021-02-19T17:04:54,BITFINEX,tQTMBTC,0.00013287,3229.33535503,0,2427.91691848,0.00013234,0.00013367,2446.38175805
2021-02-19T17:04:54,BITFINEX,tAVTUSD,0.43058,9204.86216747,0,7056.19725672,0.43066,0.49,32156.67750073
2021-02-19T17:04:54,BITFINEX,tEDOUSD,1.8896,7378.3784034,0,3723.94493278,1.8896,1.8897,6800.71549351
2021-02-19T17:04:56,BITFINEX,tEDOBTC,0.00003485,6340.78084584,0,11144.52466386,0.00003456,0.00003485,9180.63738298
2021-02-19T17:04:56,BITFINEX,tEDOETH,0.00089551,483.46063751,0,39417.35352369,0.00089551,0.0011299,11701.67510716
2021-02-19T17:04:56,BITFINEX,tBTGUSD,27.457,7157.31643109,0,5203.30960337,27.457,27.499,5470.89745721
2021-02-19T17:04:56,BITFINEX,tBTGBTC,0.0005055,3857.06388561,0,250.66904854,0.00050549,0.00050723,10
2021-02-19T17:04:57,BITFINEX,tDATUSD,0.11331,1048595.17291021,0,275698.91703917,0.1116,0.11343,69115.78177891
2021-02-19T17:04:57,BITFINEX,tDATBTC,0.00000206,240601.03259744,0,221626.21831,0.00000206,0.00000209,70727.85596472
2021-02-19T17:04:57,BITFINEX,tQSHUSD,0.078,125204.97339995,0,152219.82068627,0.078226,0.078755,662211.5123022
2021-02-19T17:04:58,BITFINEX,tYYWUSD,0.0271,252238.35551561,0,245855.73189324,0.0271,0.0293,119777.90550665
2021-02-19T17:04:58,BITFINEX,tGNTUSD,0.412,604109.2672489,0,10319.41057998,0.41,0.48983,12182.20262818
2021-02-19T17:04:59,BITFINEX,tGNTBTC,0.0000082,104003.87479542,0,12444.17703681,0.00000776,0.00000995,15781.71542893
2021-02-19T17:05:01,BITFINEX,tGNTETH,0.0002357,21873.76336948,0,63596.30089138,0.00014603,0.00029954,34712.66808563
2021-02-19T17:05:01,BITFINEX,tSNTUSD,0.10656,148622.88530675,0,74237.00388153,0.10668,0.10882,344901.04045472
2021-02-19T17:05:01,BITFINEX,tIOTEUR,1.22209895,830979.17480017,0,324819.06886322,1.2235,1.2253,276982.93698713
2021-02-19T17:05:01,BITFINEX,tBATUSD,0.61833,456156.90222593,0,118442.22278417,0.61946,0.62287,85803.99722434
2021-02-19T17:05:02,BITFINEX,tBATBTC,0.0000112,46105.09186459,0,118949.6357442,0.00001143,0.00001152,18938.5538245
2021-02-19T17:05:02,BITFINEX,tBATETH,0.00031103,1954.01912488,0,344907.46405534,0.00031764,0.00032099,11019.05922371
2021-02-19T17:05:02,BITFINEX,tSANUSD,0.2222,291602.95495468,0,47383.47225291,0.222,0.23199,106984.04445526
2021-02-19T17:05:02,BITFINEX,tMNAUSD,0.31707,264379.12544611,0,27493.01771662,0.31678,0.31753,74742.48189303
